归因方式,cpsid,包体id,渠道,设备归因日期,设备激活数,账号注册数,角色创建数,f1,f3,f7,f15,f30,f60,f90,f180,累计付费金额,c1,c3,c7,c15,c30,c60,c90,c180,累计付费人数
TD,2110303,211,yc,2022/7/5,9,7,7,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2110301,211,yc,2022/7/5,3,1,1,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
TD,2110088,211,yc,2022/7/5,2,1,1,0,0,78,198,198,198,198,198,198,0,0,1,1,1,1,1,1,1
TD,2110087,211,yc,2022/7/5,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2110086,211,yc,2022/7/5,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2110084,211,yc,2022/7/5,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2110083,211,yc,2022/7/5,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2110008,211,yc,2022/7/5,20,15,14,84,520,2066,2380,2380,2380,2380,2380,2380,4,4,4,4,4,4,4,4,4
TD,2110006,211,yc,2022/7/5,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2110005,211,yc,2022/7/5,6,6,10,74,80,110,110,110,110,110,110,110,2,3,3,3,3,3,3,3,3
TD,2110004,211,yc,2022/7/5,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2110002,211,yc,2022/7/5,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2110001,211,yc,2022/7/5,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TD,2103200,210,yc,2022/7/5,8,9,9,365,513,513,513,513,513,513,513,513,5,5,5,5,5,5,5,5,5
TD,2103197,210,yc,2022/7/5,3,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2103194,210,yc,2022/7/5,1,1,1,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
TD,2103193,210,yc,2022/7/5,10,10,10,1,1,31,31,94,270,270,270,270,1,1,2,2,3,3,3,3,3
TD,2103192,210,yc,2022/7/5,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2103191,210,yc,2022/7/5,2,2,3,12,12,12,113,113,113,113,113,113,1,1,1,1,1,1,1,1,1
TD,2103170,210,yc,2022/7/5,36,33,38,21936,40349,55746,61108,61108,61108,61108,61108,61108,9,9,9,9,9,9,9,9,9
TD,2103169,210,yc,2022/7/5,37,28,43,116,188,223,254,254,254,254,254,254,9,10,11,12,12,12,12,12,12
TD,2103167,210,yc,2022/7/5,2,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2103139,210,yc,2022/7/5,34,29,35,170,176,505,571,571,571,571,571,571,10,10,11,11,11,11,11,11,11
TD,2103094,210,yc,2022/7/5,3,3,6,31,39,82,91,91,91,91,91,91,1,1,1,1,1,1,1,1,1
TD,2103046,210,yc,2022/7/5,35,25,32,2300,2319,2465,2495,2495,2495,2495,2495,2495,12,14,14,14,14,14,14,14,14
TD,2103028,210,yc,2022/7/5,13,7,9,68,70,72,73,73,73,73,73,73,1,3,3,3,3,3,3,3,3
TD,2103024,210,yc,2022/7/5,18,14,14,25,25,231,231,231,231,231,231,231,5,5,5,5,5,5,5,5,5
TD,2102670,210,yc,2022/7/5,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2102669,210,yc,2022/7/5,54,33,33,144,144,144,144,144,144,144,144,144,28,28,28,28,28,28,28,28,28
TD,2102667,210,yc,2022/7/5,41,28,29,99,99,99,99,99,99,99,99,99,18,18,18,18,18,18,18,18,18
TD,2102666,210,yc,2022/7/5,25,17,17,43,43,43,49,49,49,49,49,49,8,8,8,8,8,8,8,8,8
TD,2102663,210,yc,2022/7/5,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2102657,210,yc,2022/7/5,3,2,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2102654,210,yc,2022/7/5,4,2,2,0,12,12,12,12,12,12,12,12,0,1,1,1,1,1,1,1,1
TD,2102094,210,yc,2022/7/5,1,1,1,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
TD,2102092,210,yc,2022/7/5,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2102090,210,yc,2022/7/5,7,7,7,94,94,238,244,244,244,244,244,244,2,2,2,2,2,2,2,2,2
TD,2102085,210,yc,2022/7/5,6,6,7,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
TD,2102084,210,yc,2022/7/5,8,9,10,8,38,140,142,142,142,142,142,142,2,2,2,2,2,2,2,2,2
TD,2102083,210,yc,2022/7/5,2,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2102080,210,yc,2022/7/5,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2102000,210,yc,2022/7/5,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2101999,210,yc,2022/7/5,25,19,19,34,34,34,34,34,34,34,34,34,2,2,2,2,2,2,2,2,2
TD,2101998,210,yc,2022/7/5,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2101997,210,yc,2022/7/5,7,6,9,12,24,24,54,54,54,54,54,54,2,3,3,4,4,4,4,4,4
TD,2101996,210,yc,2022/7/5,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2101994,210,yc,2022/7/5,4,2,2,30,30,30,30,30,30,30,30,30,1,1,1,1,1,1,1,1,1
TD,2101993,210,yc,2022/7/5,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2101989,210,yc,2022/7/5,2,2,5,76,354,1204,1504,1504,1504,1504,1504,1504,1,1,1,1,1,1,1,1,1
TD,2101988,210,yc,2022/7/5,2,2,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2101980,210,yc,2022/7/5,3,3,3,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
TD,2101975,210,yc,2022/7/5,3,2,2,120,120,120,120,120,120,120,120,120,1,1,1,1,1,1,1,1,1
TD,2101974,210,yc,2022/7/5,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2101964,210,yc,2022/7/5,6,5,4,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2101949,210,yc,2022/7/5,2,1,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2101947,210,yc,2022/7/5,2,2,2,332,1064,1330,1398,1398,1398,1398,1398,1398,1,1,1,1,1,1,1,1,1
TD,2101887,210,yc,2022/7/5,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2101886,210,yc,2022/7/5,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2101885,210,yc,2022/7/5,8,4,4,619,639,1621,1713,1713,1713,1713,1713,1713,3,3,3,3,3,3,3,3,3
TD,2101884,210,yc,2022/7/5,10,8,9,24,24,24,24,24,24,24,24,24,4,4,4,4,4,4,4,4,4
TD,2101883,210,yc,2022/7/5,39,41,48,141,141,2091,2091,2091,2091,2091,2091,2091,4,4,5,5,5,5,5,5,5
TD,2101881,210,yc,2022/7/5,3,2,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,10940001,1094,icn,2022/7/5,1,1,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,9010004,901,icn,2022/7/6,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,9010001,901,icn,2022/7/6,34,35,49,764,931,2019,2389,2657,3680,3680,3680,3680,8,8,10,10,10,10,10,10,10
TD,8721012,872,icn,2022/7/6,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,8610251,861,icn,2022/7/6,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6116,6116,yc,2022/7/6,25,17,20,89,193,283,295,295,295,295,295,295,6,7,7,7,7,7,7,7,7
ORIG,6115,6115,yc,2022/7/6,106,84,92,150,150,150,150,150,150,150,150,150,5,5,5,5,5,5,5,5,5
ORIG,6113,6113,yc,2022/7/6,9,3,2,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
ORIG,6112,6112,yc,2022/7/6,2,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6111,6111,yc,2022/7/6,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6090,6090,yc,2022/7/6,5,4,4,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
ORIG,6083,6083,yc,2022/7/6,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6081,6081,yc,2022/7/6,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6078,6078,yc,2022/7/6,2,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6077,6077,yc,2022/7/6,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6073,6073,yc,2022/7/6,2,2,2,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
ORIG,6072,6072,yc,2022/7/6,3,3,4,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
ORIG,6069,6069,yc,2022/7/6,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6049,6049,yc,2022/7/6,8,6,9,18,61,61,61,61,61,61,61,61,3,3,3,3,3,3,3,3,3
ORIG,6048,6048,yc,2022/7/6,2,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6047,6047,yc,2022/7/6,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6046,6046,yc,2022/7/6,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6044,6044,yc,2022/7/6,4,3,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6043,6043,yc,2022/7/6,4,2,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6042,6042,yc,2022/7/6,49,42,49,176,284,414,482,482,482,482,482,482,6,6,6,6,6,6,6,6,6
ORIG,6041,6041,yc,2022/7/6,19,16,18,74,2308,5620,9182,9182,9182,9182,9182,9182,2,2,2,2,2,2,2,2,2
ORIG,6021,6021,yc,2022/7/6,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6007,6007,yc,2022/7/6,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6003,6003,yc,2022/7/6,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6002,6002,yc,2022/7/6,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,6001,6001,yc,2022/7/6,4,3,4,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5999,5999,yc,2022/7/6,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5998,5998,yc,2022/7/6,9,6,6,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5997,5997,yc,2022/7/6,3,3,3,42,42,42,42,42,42,42,42,42,2,2,2,2,2,2,2,2,2
ORIG,5996,5996,yc,2022/7/6,39,28,28,364,562,890,890,890,890,890,890,890,4,4,4,4,4,4,4,4,4
ORIG,5984,5984,yc,2022/7/6,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5983,5983,yc,2022/7/6,15,18,26,6,36,48,48,48,48,48,48,48,1,1,2,2,2,2,2,2,2
ORIG,5982,5982,yc,2022/7/6,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5981,5981,yc,2022/7/6,15,13,14,1436,1436,1558,1588,1588,1588,1588,1588,1588,4,4,5,5,5,5,5,5,5
ORIG,5856,5856,yc,2022/7/6,179,291,414,11,11,29,29,29,29,29,29,29,4,4,7,7,7,7,7,7,7
ORIG,5806,5806,yc,2022/7/6,2,2,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5796,5796,yc,2022/7/6,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5791,5791,yc,2022/7/6,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5790,5790,yc,2022/7/6,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5784,5784,yc,2022/7/6,14,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5781,5781,yc,2022/7/6,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5759,5759,yc,2022/7/6,1,1,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5700,5700,yc,2022/7/6,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5687,5687,yc,2022/7/6,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5674,5674,yc,2022/7/6,2,2,2,0,98,98,98,98,98,98,98,98,0,1,1,1,1,1,1,1,1
ORIG,5590,5590,yc,2022/7/6,5,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ORIG,5569,5569,yc,2022/7/6,6,2,2,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
ORIG,5545,5545,yc,2022/7/6,8,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5518,5518,yc,2022/7/6,14,13,26,77,78,78,78,78,78,78,78,78,8,8,8,8,8,8,8,8,8
ORIG,5512,5512,yc,2022/7/6,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5510,5510,yc,2022/7/6,10,6,6,0,0,30,30,30,30,30,30,30,0,0,1,1,1,1,1,1,1
ORIG,5505,5505,yc,2022/7/6,2,5,8,2308,2308,2308,2308,2308,2308,2308,2308,2308,2,2,2,2,2,2,2,2,2
ORIG,5503,5503,yc,2022/7/6,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5501,5501,yc,2022/7/6,11,12,22,683,1207,1297,1365,1365,1365,1365,1365,1365,1,1,1,1,1,1,1,1,1
ORIG,5491,5491,yc,2022/7/6,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5489,5489,yc,2022/7/6,34,25,34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ORIG,5488,5488,yc,2022/7/6,12,23,33,59,125,141,141,141,141,141,141,141,12,13,13,13,13,13,13,13,13
ORIG,5485,5485,yc,2022/7/6,145,343,549,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
ORIG,5454,5454,yc,2022/7/6,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5208,5208,yc,2022/7/6,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,5075,5075,yc,2022/7/6,68,46,46,92,104,104,104,104,104,104,104,104,5,7,7,7,7,7,7,7,7
ORIG,5051,5051,yc,2022/7/6,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,4951,4951,yc,2022/7/6,2,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,4948,4948,yc,2022/7/6,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,4940,4940,yc,2022/7/6,26,18,22,182,250,350,350,350,350,350,350,350,6,8,8,8,8,8,8,8,8
ORIG,4914,4914,yc,2022/7/6,2,1,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
ORIG,4913,4913,yc,2022/7/6,142,70,96,402,518,609,609,609,609,609,609,609,8,10,11,11,11,11,11,11,11
TD,3110006,311,icn,2022/7/6,1,5,9,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2570012,257,icn,2022/7/6,4,3,3,266,500,1036,1495,1495,1495,1495,1495,1495,1,1,1,1,1,1,1,1,1
TD,2160216,216,yc,2022/7/6,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2160210,216,yc,2022/7/6,7,4,4,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2160209,216,yc,2022/7/6,5,5,2,2276,2434,5416,5890,6030,6030,6030,6030,6030,1,1,1,1,1,1,1,1,1
TD,2160208,216,yc,2022/7/6,6,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2160207,216,yc,2022/7/6,3,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2160206,216,yc,2022/7/6,11,7,8,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2160205,216,yc,2022/7/6,12,8,13,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
TD,2160204,216,yc,2022/7/6,4,3,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2160203,216,yc,2022/7/6,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2160112,216,yc,2022/7/6,5,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2160111,216,yc,2022/7/6,3,2,4,0,0,346,346,346,346,346,346,346,0,0,1,1,1,1,1,1,1
TD,2160110,216,yc,2022/7/6,12,6,6,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2160106,216,yc,2022/7/6,1,1,1,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
TD,2130500,213,yc,2022/7/6,6,5,5,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
TD,2130499,213,yc,2022/7/6,2,2,3,0,0,6,6,6,6,6,6,6,0,0,1,1,1,1,1,1,1
TD,2130497,213,yc,2022/7/6,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130495,213,yc,2022/7/6,6,4,5,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
TD,2130494,213,yc,2022/7/6,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130492,213,yc,2022/7/6,2,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130491,213,yc,2022/7/6,4,3,4,12,12,12,12,12,12,12,12,12,1,1,1,1,1,1,1,1,1
TD,2130490,213,yc,2022/7/6,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130486,213,yc,2022/7/6,3,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130485,213,yc,2022/7/6,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130484,213,yc,2022/7/6,8,5,6,82,82,112,122,122,122,122,122,122,2,2,2,2,2,2,2,2,2
TD,2130483,213,yc,2022/7/6,3,3,3,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
TD,2130480,213,yc,2022/7/6,3,3,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130479,213,yc,2022/7/6,3,3,4,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130478,213,yc,2022/7/6,7,7,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
TD,2130474,213,yc,2022/7/6,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130473,213,yc,2022/7/6,3,3,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130471,213,yc,2022/7/6,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130470,213,yc,2022/7/6,1,1,3,0,0,30,30,30,30,30,30,30,0,0,1,1,1,1,1,1,1
TD,2130466,213,yc,2022/7/6,2,2,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130465,213,yc,2022/7/6,3,2,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130441,213,yc,2022/7/6,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130405,213,yc,2022/7/6,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130404,213,yc,2022/7/6,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130390,213,yc,2022/7/6,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130350,213,yc,2022/7/6,2,7,16,219,1175,1297,1306,1306,1306,1306,1306,1306,2,3,3,3,3,3,3,3,3
TD,2130347,213,yc,2022/7/6,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130344,213,yc,2022/7/6,4,3,5,33,33,39,39,39,39,39,39,39,2,2,3,3,3,3,3,3,3
TD,2130343,213,yc,2022/7/6,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130341,213,yc,2022/7/6,4,4,3,42,48,48,48,48,48,48,48,48,2,2,2,2,2,2,2,2,2
TD,2130337,213,yc,2022/7/6,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130336,213,yc,2022/7/6,1,1,1,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
TD,2130306,213,yc,2022/7/6,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130305,213,yc,2022/7/6,7,4,4,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130304,213,yc,2022/7/6,8,6,7,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130303,213,yc,2022/7/6,4,4,4,146,206,206,206,206,206,206,206,206,2,2,2,2,2,2,2,2,2
TD,2130302,213,yc,2022/7/6,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130301,213,yc,2022/7/6,9,8,9,30,684,752,752,752,752,752,752,752,1,2,2,2,2,2,2,2,2
TD,2130220,213,yc,2022/7/6,3,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130218,213,yc,2022/7/6,17,16,17,24,24,24,24,24,24,24,24,24,4,4,4,4,4,4,4,4,4
TD,2130214,213,yc,2022/7/6,1,1,1,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
TD,2130203,213,yc,2022/7/6,4,4,4,30,30,30,30,30,30,30,30,30,1,1,1,1,1,1,1,1,1
TD,2130159,213,yc,2022/7/6,1,1,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2130016,213,yc,2022/7/6,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2120111,212,yc,2022/7/6,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2120058,212,yc,2022/7/6,3,6,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2120057,212,yc,2022/7/6,4,2,4,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
TD,2120056,212,yc,2022/7/6,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2120053,212,yc,2022/7/6,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2120052,212,yc,2022/7/6,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2120051,212,yc,2022/7/6,3,3,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2120049,212,yc,2022/7/6,2,2,3,98,98,98,98,98,98,98,98,98,1,1,1,1,1,1,1,1,1
TD,2120047,212,yc,2022/7/6,1,1,1,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
TD,2120008,212,yc,2022/7/6,3,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2120007,212,yc,2022/7/6,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2120005,212,yc,2022/7/6,2,1,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2120004,212,yc,2022/7/6,1,1,1,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
TD,2120003,212,yc,2022/7/6,3,3,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2120001,212,yc,2022/7/6,2,2,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2111000,211,yc,2022/7/6,32,23,31,283,665,899,899,899,899,899,899,899,5,5,5,5,5,5,5,5,5
TD,2110345,211,yc,2022/7/6,2,2,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2110344,211,yc,2022/7/6,7,5,4,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2110337,211,yc,2022/7/6,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2110336,211,yc,2022/7/6,2,2,1,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
TD,2110334,211,yc,2022/7/6,2,2,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2110333,211,yc,2022/7/6,1,1,3,0,0,1032,1032,1032,1032,1032,1032,1032,0,0,1,1,1,1,1,1,1
TD,2110332,211,yc,2022/7/6,7,5,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1
TD,2110331,211,yc,2022/7/6,3,2,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2110321,211,yc,2022/7/6,2,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2110319,211,yc,2022/7/6,1,1,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2110317,211,yc,2022/7/6,1,1,2,6,12,28,28,28,28,28,28,28,1,1,1,1,1,1,1,1,1
TD,2110316,211,yc,2022/7/6,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2110315,211,yc,2022/7/6,2,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2110314,211,yc,2022/7/6,8,5,4,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2110313,211,yc,2022/7/6,3,3,5,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
TD,2110311,211,yc,2022/7/6,2,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
